RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023
102001,0,United States,country,USA,121428.3483,121641.9797,121906.9141,122475.1464,123129.1135,123830.2545,124572.9001,125374.5138,126208.3343,127045.3306,127878.3188,128712.4321,129478.1004,130156.1841,130810.2067,131517.3504,132280.4666,133063.4074,133869.0248,134710.6541,135559.7913,136405.2798,137193.3188,137932.1209,138585.5239,139210.4903,139847.6155,140540.7829,141306.3995,142135.7145,143044.8886,144015.5857,144999.1932,145981.3139,146916.7158,147827.357,148651.4414,149439.9726,150228.0769,151086.0716,152030.0859,153009.4124,154040.0121,155134.6088,156292.8536,157461.6424,158548.4889,159570.4942,160546.2563,161588.6833,162738.7456,164024.4186,165472.1455,167048.7784,168747.7477,170471.1596,172172.7477,173803.3546,175333.7997,176841.589,178300.4858,179788.9483,181324.4009,183054.1494,184891.6478,186816.257,188755.2104,190716.4598,192645.1725,194471.9319,196139.5707,197646.3704,198936.7045,200135.0402,201342.0101,202638.8686,203918.8679,205047.8162,205932.337,206612.8385,207058.4196,207373.0867,207537.9948,207637.5042,207674.2908,207713.4501,207741.7048,207770.473,207678.7954,207415.39,206926.071,206348.145,205657.8843,204916.4832,204026.4591,203087.3438,202009.8491,200822.9953,199488.622,198048.1654,196550.0973,194974.4551,193297.7158,191438.2986,189556.8531,187720.3994,185923.3449,184142.3139,182404.7411,180923.1591,179564.3869,178283.8528,176989.0907,175769.4636,174664.8703,173643.109,172704.3216,171937.308,171504.3453,171310.2552,171247.0248,171177.7918,171174.3387,171277.2437,171336.7631,171195.4587,170660.6786,169870.6068,168891.2023,167878.738,166850.8839,165894.3364,165008.4575,164187.828,163406.3713,162589.0272,161727.9667,160884.3079,160172.9669,159575.2772,159062.3741,158557.8268,158128.8391,157756.1668,157528.8838,157510.4536,157719.7967,158077.0895,158514.6401,159038.4663,159610.12,160100.2178,160659.9969,161264.9516,161987.655,162743.7978,163611.2122,164543.0395,165515.4916,166573.7734,167810.7195,169184.6845,170430.5492,171644.9397,172753.6352,173983.1761,174989.4257,175910.577,176714.3751,177572.072,178437.7915,179306.7995,180299.3119,181179.1808,182043.3873,182705.0758,183325.1844,183734.0933,184267.9308,184920.8195,185724.6742,186524.8064,187337.7445,188226.6268,189207.2083,190148.9306,191122.0053,192142.6175,193271.1775,194457.2651,195522.627,196582.7405,197725.2189,198862.3602,199708.4771,200482.0926,201259.4832,202206.4178,202927.0648,203604.6045,204347.741,205284.1426,206320.9093,207415.7654,208512.0455,209659.4418,210840.8149,212124.4346,213266.7826,214337.3448,215250.1101,216185.5163,217159.4069,218270.8245,219468.6224,220722.1392,221962.2538,223166.4163,224559.3463,225827.6627,227059.7432,227953.791,229086.3124,230172.3685,231271.4258,232027.1691,232786.7335,233598.4776,234577.6396,235714.0493,236914.8716,237985.8842,238784.355,239486.0207,240132.0372,240842.0923,241467.5186,242338.6439,243524.1804,244918.2174,246453.1993,247953.2917,249513.8525,250850.0848,251602.2269,252025.6553,252704.8215,254332.4125,257127.8036,260542.3802,264404.1432,268167.9062,271787.7795,275488.0544,279350.4393,283574.6523,288260.8194,293300.6666,297824.492,301039.3271,303001.4628,304924.5916,307531.7241,310744.8402,315165.3492,320459.7778,326684.6417,332906.0814,338465.5745,343112.6648,345554.7897,345926.5242,344657.3256,343436.861,342434.7967,341524.6868,340331.9654,339460.2907,339398.6809,340364.8719,341993.7347,343935.0266,345686.2161,347311.2451,348538.9619
394913,1,"New York, NY",msa,NY,216218.9851,217137.7938,218065.1124,219944.2185,221890.098,224047.3922,226404.29,228914.5149,231483.4528,234045.7374,236529.9043,238875.814,241111.174,243403.3328,245627.8142,247877.1073,250087.7178,252468.4559,254894.7151,257500.3308,260188.672,263084.2718,265873.7307,268556.9819,271215.8022,273764.4053,276187.3105,278489.459,280888.0034,283603.0284,286606.3044,290228.2091,294165.5452,298187.9178,301913.5342,305569.4554,309209.8737,312857.9353,316646.2733,320263.2351,323921.1345,327537.2655,331326.2115,335097.1066,338639.5856,341951.408,345042.483,348007.8581,351168.5524,354325.5894,357591.9527,360781.9795,364433.3228,368465.3797,372969.6981,377636.9073,382477.1599,387332.8857,391996.6489,396328.3043,400393.3688,404342.4422,408355.4732,412924.6707,417877.7825,422894.6807,427653.1566,432354.429,437105.1161,441954.6934,446430.2143,450747.5417,454590.5311,458414.7625,461679.436,464618.9835,467158.9106,469530.3863,471264.692,472116.2807,472035.2319,471127.4785,469733.5767,468091.0636,466522.3681,465320.8476,465052.601,464876.421,464707.3489,463583.236,462004.8509,460294.624,458460.2869,457096.0957,455722.0934,454391.1329,453131.5772,451789.8072,450061.8502,448077.0657,445248.497,442359.8845,439182.2157,436210.2175,433145.1413,429845.9012,426388.9057,423070.2318,419629.2975,416288.7198,413064.7725,409918.8443,407204.0369,404488.3511,401952.2057,399261.038,397030.6346,395303.1915,394199.1101,393511.6396,393267.935,393430.3588,393393.3218,393387.4112,393211.588,393590.1744,394014.0132,394207.3685,393769.7231,392637.6365,391065.3668,389175.9354,387713.9943,386569.086,385921.9692,384972.6385,383879.9963,382336.0153,380763.2642,379158.7252,377604.168,376040.9829,374373.7745,372851.177,371452.7934,370592.4931,370534.7178,371049.2772,371903.6295,372392.7371,372747.1209,372653.6013,372770.2235,372724.5092,372879.7086,372927.5314,373623.6991,374566.6168,375621.4291,376564.197,377721.025,379304.8915,381022.6221,382965.8407,384929.4467,386939.4632,388405.3469,389404.4145,390570.6739,392299.7009,394803.8859,397534.1088,400219.7645,402021.0406,403002.9155,403457.0267,404228.7728,405184.826,406420.3432,407240.3726,407763.1403,407961.1343,408429.4362,409035.8006,410248.5451,411425.1336,412797.0495,414548.429,417085.8421,420034.5427,422664.7154,424943.0655,426681.5971,428014.6603,428736.7987,429710.2562,430969.1017,432577.0232,433806.3659,434427.1855,434783.8906,435543.9999,437074.075,439557.7209,442001.6685,444547.0753,446886.3225,449835.6242,452423.5446,454643.454,456202.2164,457790.1162,459380.0517,461171.4494,462718.6756,464454.9499,466176.9001,467719.8784,469506.4302,471376.9466,473947.0242,476138.9002,478533.8002,480535.2388,482364.6348,483380.4602,484256.0662,484867.0551,485900.7361,487458.886,489448.1864,491615.0528,493053.3942,494320.9589,495012.6696,495499.5414,495232.5105,495267.1138,496235.3201,497888.1573,500320.3269,502556.1193,505127.7122,507465.8583,509318.9738,509659.3554,508745.7192,508062.6563,509731.873,513430.5562,518785.2587,525072.0223,531055.37,537310.3086,543116.8,548936.495,554547.8783,559580.3225,563776.044,566301.1617,567842.718,570017.6326,573507.2613,577441.9714,581624.8885,586229.7498,592507.456,599112.5611,605777.4473,611875.201,615755.6266,616477.1677,613972.2058,611409.3085,609386.3866,607957.9145,607138.3756,605781.0393,606096.5352,608105.1209,612136.786,616308.017,619911.4944,623211.9849,625939.7209
753899,2,"Los Angeles, CA",msa,CA,222303.0449,223130.2942,224232.1825,226424.5701,228822.3547,231203.3474,233644.1045,236108.1147,238429.1917,240501.796,242375.6605,244250.7259,245616.5621,247102.8994,248791.6921,251274.68,253867.3696,256345.3523,258834.3633,261323.2378,263812.1732,266223.1091,268369.7667,270505.6039,272196.6765,274165.9635,276606.5042,279909.3436,283712.2182,287710.1855,292495.6511,297585.3113,302762.1108,307500.2079,312071.1985,316540.7948,320313.1259,323846.7567,327667.0477,332110.8181,337420.6767,342158.2673,347668.1518,353501.5357,360145.3817,366098.0901,371717.7429,377221.0933,383245.6543,390082.5225,397947.4442,407189.9851,418174.381,429558.3846,440173.062,449298.8591,457931.5834,466248.1572,472481.2363,478184.4024,483115.6589,489298.1763,496101.0039,503393.3602,510444.2959,517149.9149,524655.2546,532874.0359,541465.6581,550270.5337,557154.2515,563626.4426,569153.581,574282.2587,578967.4649,583094.7037,587631.7414,591428.2629,593242.9304,594738.8699,594046.1744,593981.4278,593195.91,593012.3639,593043.2749,592772.2197,591837.2181,590128.0176,587045.7967,583745.6497,578597.2793,572769.0409,565819.2961,558848.8258,553062.7065,546662.2348,540523.6712,532291.8153,522794.3244,510522.9737,497109.6827,484122.715,472119.0759,461505.4052,453371.2931,446047.7605,438563.1883,429272.2042,421427.2799,416304.3613,412754.024,409625.2916,406531.8949,403020.486,400155.9845,398157.1741,397603.9765,397861.9124,399813.5051,403515.2198,405836.772,406151.6658,406384.6159,408359.7398,411270.5398,411487.2446,409710.327,406058.7103,402262.035,398448.3863,394872.462,392922.4897,391843.9333,391762.9892,390548.0107,388970.7644,385112.469,383022.1478,381488.1884,379737.2549,376334.1385,372644.7762,371228.8847,370930.3667,370404.7755,368829.8376,366308.407,364023.333,362926.9344,363324.2752,365233.6681,369290.6284,375077.7856,381948.1942,389116.0124,396188.4752,401731.2104,405292.5859,407305.1614,410330.9029,415571.1258,422620.3774,430374.6686,438445.94,447025.4071,455649.4742,462981.8082,468825.2489,471909.7634,473309.1924,473777.5555,475394.8805,477558.6933,479599.4023,481521.8005,484115.9216,488580.8709,493809.6944,499456.6001,504382.8994,507787.4975,509557.0755,509934.3272,510081.7131,510715.0951,511975.8442,512719.2637,511574.1466,508657.8358,505196.5303,501540.5714,498157.1839,500691.3203,509399.4101,521448.0003,530577.4519,536280.134,540887.8161,541464.1529,538015.7968,531489.0803,526894.622,525856.5336,527656.7574,535499.6711,547096.2226,560647.3934,570411.4321,577072.8706,582048.9863,583168.1619,583040.0153,582712.9584,586036.4895,590161.1201,595168.9316,601730.9743,609723.2998,617314.0496,623093.8873,627727.7485,631205.3386,634844.5223,640319.9107,647627.2116,655388.5018,660883.7529,663812.6503,661383.19,655048.6505,647333.3403,642415.4598,639910.832,638642.5559,639472.0313,643258.8822,649483.4505,656146.9666,662218.7754,667728.3798,670965.5142,672504.837,673275.312,674245.2559,673300.5786,670459.1832,670141.2562,675210.1104,686076.408,699084.5805,713490.0949,727233.4365,736489.2264,742263.6191,745472.8185,752320.8109,762029.853,774027.6744,785815.1969,794833.9249,801823.5333,808575.9596,816970.5033,827056.6399,839182.172,853526.7148,869649.8357,884274.5624,895771.1135,902252.4723,904091.3534,900998.0773,895301.898,890005.82,886239.5813,883096.4822,874754.1695,863791.2804,853971.725,851581.706,855385.2459,863224.2741,874493.2711,888127.7853,901894.488
394463,3,"Chicago, IL",msa,IL,152289.7014,152430.6773,152699.1683,153367.1074,154170.5578,155072.2465,156031.973,157386.1816,158976.3418,160808.1476,162197.7548,163333.0785,164152.8166,164956.4832,165801.6141,166698.4929,167777.6123,168902.0833,170005.7023,171368.5121,172895.9892,174696.928,176033.3746,177065.7563,177737.4977,178539.4622,179481.2579,180382.2037,181356.0574,182339.9583,183524.7381,185025.679,186663.3071,188419.3971,189606.3042,190661.1733,191493.2722,192540.8439,193534.2077,194666.5118,195718.3823,196729.2346,197639.1376,198927.0178,200501.6006,202254.2408,203616.9052,204699.4835,205698.8381,206755.0851,207816.4352,209024.0494,210373.1575,211976.1372,213504.051,215245.2317,216941.1826,218806.2229,220390.4343,221949.8346,223274.1405,224759.299,226253.8918,227910.4097,229615.2127,231379.3964,233045.0683,234835.5746,236814.4431,238979.2308,240684.1663,242138.5656,243349.7393,244676.7461,246051.2776,247307.646,248601.6431,249502.8099,250186.0314,250663.2648,251040.2588,251329.6511,251579.8088,251946.9269,252524.7057,253145.6887,253651.6907,253845.9853,253767.9684,253483.4882,253026.4939,252487.7038,251656.9488,250752.1168,249855.7027,248841.4236,247785.9665,245660.3682,244754.6767,242923.5528,242345.6467,240181.0426,238869.8023,236304.5451,234185.0862,231215.1816,228422.8956,225081.4403,221342.756,218383.2289,215495.0826,213854.7929,211856.1636,210354.9355,208773.899,207343.6004,205292.7396,203312.9183,201340.7926,200357.5044,199400.6601,199044.0541,198046.9474,198201.6573,197737.9537,198106.1278,196540.5083,195190.779,193026.7461,191305.8972,188900.643,186569.5946,184446.7209,182772.1827,181623.0679,180308.1912,179449.0495,178243.8203,177578.3913,176513.2001,175477.8046,173615.6547,172147.8293,170257.3766,169028.8508,167732.5093,166958.9623,166254.1398,165667.2204,165515.4862,165644.0545,165729.1512,165736.2616,165544.0276,165216.872,165069.1319,165453.0251,166552.0049,167778.6259,169361.2284,170730.5957,172452.3765,173893.2578,175577.2395,177147.5114,179042.0944,180842.3374,182602.7724,184004.2147,185415.0278,186728.432,187932.2536,189127.5337,190117.9487,191121.8997,191872.9998,192497.3468,193000.4131,193531.4939,194074.5424,194560.1086,194872.6433,195412.1201,195940.783,196817.9199,197527.7877,198325.7713,199002.4905,199802.5758,200898.9663,202050.3749,203235.6566,204399.6303,205592.9744,206388.0384,207133.9831,207782.5099,208564.7304,208989.7201,209369.9786,209801.26,210592.1734,211519.9627,212747.3735,214016.6812,215399.7023,216949.3944,218255.2766,219297.1289,219668.0675,219892.5376,220078.6509,220760.2611,221716.8199,222902.5129,224158.4439,225562.6702,226910.082,228466.5782,229683.0928,230635.1152,230740.6481,230781.4631,230698.6376,230797.0056,230938.1957,231244.972,231830.9219,232714.1751,233914.0679,235046.8442,235953.6664,236365.6631,236572.7153,236392.266,236176.9518,235725.0263,235614.7393,235811.9507,236440.0977,237563.3347,238901.3579,240305.1882,241182.2102,241275.4833,240815.5262,240340.6957,240666.7289,242235.6767,244675.0583,247697.0141,250702.2064,253688.3439,256932.8674,260304.2529,263540.5811,266508.9339,269368.9933,271756.8879,273155.1915,273417.6237,273562.1738,274230.8137,275700.4969,278311.9859,282116.0476,286859.4896,291448.5918,294648.6909,296810.7384,297335.4856,296720.8112,295047.6323,293702.0521,292932.616,292513.6705,291906.8686,291753.7845,292397.0654,294085.1403,296271.6008,298827.0324,301362.8932,303811.3583,305636.2748
394514,4,"Dallas, TX",msa,TX,125341.3314,125397.1589,125461.3383,125628.0054,125847.7515,126070.1799,126303.393,126652.7443,127090.554,127588.6462,128057.902,128508.9496,128738.762,128550.2827,128273.312,128117.3571,128229.3623,128328.0049,128426.7904,128675.6281,128920.0982,129133.2921,129220.6629,129323.0596,129403.7363,129590.4476,129873.0937,130335.1431,130822.7484,131454.4274,132079.2475,132718.8895,133234.0982,133673.2019,134060.473,134401.5499,134646.4005,134784.6275,134931.2975,135117.8381,135309.8036,135517.695,135642.2398,135811.1469,135990.8561,136232.0711,136439.9694,136492.6415,136958.7907,138032.6452,,141734.4738,143012.934,143685.1891,144034.5992,144447.6251,144846.8087,145248.8175,145546.2827,145763.6204,146265.3395,146583.583,146850.3341,146988.9063,147315.1508,147737.9193,148057.0439,148382.0925,148722.8152,148848.6868,148975.1821,148935.1849,148905.672,149019.4568,149200.8194,149648.3001,150213.501,150831.94,151261.6084,151492.4964,151746.537,152361.3218,152889.9046,153413.6972,153319.7647,152967.9567,152488.477,152466.2211,152767.177,153165.7977,153555.7538,153965.7253,154503.5307,154903.4985,155173.535,155379.8183,154814.3825,153806.7356,152426.9723,151591.238,151036.5128,150686.5207,150499.1972,150079.9357,149370.7183,148408.2526,147546.6378,146917.5694,146454.2408,146357.6487,146408.9832,146605.9341,146770.5477,146792.4372,146840.6572,146705.9059,146656.4471,146584.5116,146918.4366,147285.3226,147378.3316,147233.6675,147004.7126,147137.6833,147242.5087,147318.873,146975.5733,146338.1177,145458.8559,144608.0655,143740.6817,143145.3021,142695.3089,142221.7263,141718.4349,141059.2658,140571.6101,140039.9825,139839.6692,139698.8199,139720.1261,139650.5274,139526.8896,139230.4755,138956.0708,139122.0234,139589.236,140217.2756,140784.1104,141492.3716,142310.1532,143008.3078,143705.8656,144478.3183,145341.6991,146088.7804,146886.0359,147786.0988,148715.2332,149517.5841,150423.6335,151599.4086,152830.6306,153924.9789,154872.3492,155943.0626,157038.3859,158154.4847,159292.2403,160443.3782,161530.4641,162396.1347,163292.7691,164276.9665,165493.262,166605.4334,167652.9066,168501.3108,169621.6815,170817.5813,172253.344,173754.6027,175239.3786,176604.918,178034.1674,179608.9925,181422.2178,183244.3974,185151.5,187047.9123,188925.4383,190784.5271,192749.7158,194776.9028,196545.7643,198352.3211,200074.1807,201911.6901,203482.5855,204944.2237,206543.2754,208257.0372,210197.5341,212052.0276,213930.9163,215705.7944,217604.7494,219667.8724,221614.6314,223399.4087,224767.725,226067.008,227418.251,228948.8775,230630.8961,232456.5995,234334.265,236142.7793,237969.0399,239597.3574,241127.809,242170.483,243242.6353,244048.0533,244781.8754,245211.7373,245689.6382,246382.7594,247287.3514,248267.5548,249110.6052,249574.0844,249764.5137,249823.7791,249918.2786,250155.5719,250530.5242,251209.7056,252169.0454,253356.729,254862.4973,256390.4204,257843.284,258608.085,258598.8974,258386.4012,258741.09,260144.5024,262581.231,265621.4214,269177.8907,272771.4334,276571.7194,280592.2535,285073.4116,290026.7858,295733.8863,301708.2422,307121.3263,311316.5506,314598.8226,318090.6186,322399.1586,327344.7085,334217.2922,342466.7654,351828.1351,361076.298,369447.9654,376624.3675,380566.1934,381220.7078,379542.4085,377506.9879,375618.5013,373653.2618,371121.0042,368863.6123,367332.3017,366782.6953,367067.6138,367882.9736,368856.6691,369775.4507,370189.0877
394692,5,"Houston, TX",msa,TX,121045.1872,121067.7342,120983.2197,121033.7375,121080.3385,121267.7717,121450.6575,121735.591,122106.2581,122416.1931,122901.2593,123402.2271,123650.1834,123606.8412,123196.1631,122950.051,122874.4553,123004.1754,123180.0161,123187.4681,123285.0143,123445.0204,123671.0845,123838.5415,123913.0469,124000.0397,124320.2192,124852.3453,125453.9781,125998.1561,126531.6579,127161.134,127740.5132,128223.0576,128581.8336,128877.3117,129164.5942,129384.7946,129655.2792,129906.3631,130175.3312,130411.2915,130653.1841,130927.5397,131145.2766,131371.4499,131562.6925,131803.7896,132141.1644,132892.4005,134224.6527,135505.4155,136792.0143,137456.3795,138347.6809,139008.4223,139826.4217,140563.2401,141271.5968,142040.833,142707.61,143318.9436,143783.5847,144196.3888,144438.5822,144665.4354,144802.7408,144877.2947,144884.1299,144839.4514,144972.1331,145090.7275,145217.6138,145169.6259,145231.8474,145449.4042,145974.6227,146488.0568,147045.1893,147584.2921,148220.0281,148942.2956,149617.7307,150323.9373,150773.8209,150879.741,150730.0063,150811.7544,151176.3568,151753.1012,152183.3681,152644.0053,153025.2058,153394.116,153667.1639,153946.6086,153721.6719,153315.3757,152786.2121,152585.7651,152342.4296,152047.2876,151761.8162,151266.3397,150591.1987,149902.1066,149098.4709,148241.1222,147345.1895,146994.8381,146897.2011,147008.5061,147181.4732,147541.7702,148023.4021,148277.4635,148236.2646,147934.117,147859.4068,147991.6405,148056.3838,148140.3911,148377.1521,148811.3874,149160.9834,149119.9988,148536.3198,147483.7899,146440.4686,145604.6302,145032.3629,144533.2202,144018.0547,143430.9309,142646.3436,141942.4418,141358.251,140975.5347,140774.333,140703.1269,140590.7371,140392.7748,139761.7265,139200.4562,138926.4652,139116.5042,139334.0231,139422.5752,139431.8917,139633.9101,139994.0715,140461.8713,140862.2191,141181.8859,141531.4061,141831.7577,142219.7039,142771.9032,143639.7199,144630.0524,145808.9451,147175.9626,148617.4996,150081.7941,151347.2841,152748.6434,154059.5854,155413.3663,156714.1037,158120.451,159614.9205,161038.9887,162484.3517,163843.0326,165405.4539,166962.5006,168496.8754,169824.7225,171318.3371,172910.0867,174698.9491,176374.7749,178025.7132,179503.2898,180907.7634,182234.7132,183532.3371,184812.4506,185951.4407,187005.5963,187929.8963,188915.2026,190040.0942,191125.1503,191853.5068,192451.3778,193024.9698,193731.1048,194199.7829,194563.9532,195063.889,195714.9147,196550.5476,197306.0936,197940.783,198351.3249,198893.0422,199647.2086,200337.3652,200933.888,201262.5585,201678.1969,202090.5846,202723.1617,203449.4248,204239.1154,204944.3984,205487.2787,206218.306,207005.4842,207985.4807,208806.8939,209735.2339,210520.7465,211308.0242,211961.117,212683.1886,213454.9786,214260.0549,215094.1221,215887.7212,216479.1449,216923.9393,217231.0587,217543.679,217904.1665,218365.4417,218989.8306,219847.537,220777.0831,221735.1453,222572.3057,223374.0061,223870.9911,223869.4788,223828.0373,224222.714,225373.572,227122.3703,229265.7772,231874.847,234498.6962,237228.0094,239980.6788,243035.943,246341.4632,250173.6312,254371.449,258247.7616,261249.1556,263501.0447,265990.9345,269128.1123,272663.2162,277193.2332,282321.3931,288300.3439,294042.4092,299298.9289,303782.4124,306801.9427,308105.7604,308019.8902,307498.7732,306873.2931,305696.3405,303930.5894,302254.082,301105.3116,300656.8832,300811.7669,301616.7104,302539.6583,303414.921,303771.6259
395209,6,"Washington, DC",msa,VA,178709.9589,178855.264,179123.0708,179729.4624,180651.2807,181760.8143,183141.3079,184679.721,186259.9872,187843.138,189395.2967,191104.461,192631.0245,193988.0436,195364.7096,197107.8869,199187.7019,201405.3208,203696.6955,206052.1957,208374.4803,210586.4153,212769.4024,214926.4873,216863.7623,218632.3493,220465.87,222696.5345,225331.4882,228264.7438,231474.3669,234862.4086,238163.082,241213.9271,243927.4793,246511.5854,248759.6555,251156.7948,253692.5931,256616.7273,259661.5901,262893.8575,266282.6797,269673.7987,273103.1826,276536.5998,279815.0676,282862.266,285617.3894,288717.2337,292225.9628,296555.0021,301640.8623,307540.0933,314358.9105,321384.731,328445.4197,334434.2434,339599.8278,344480.5661,349698.0544,354960.1899,360426.9717,366796.0327,374310.8541,382088.3488,389564.3964,396266.5176,402617.6404,408316.1847,413054.8019,417255.0115,420806.7905,424280.3125,427783.5283,430966.4988,433575.7844,435023.2087,435796.705,435784.6028,434346.737,431863.8321,429518.6817,427847.8272,426491.6327,425169.0856,423946.9595,423202.5,422167.1535,420152.9582,417348.5661,414187.9503,411374.3045,408168.9681,404656.0091,400582.8116,396629.4761,392422.0858,387651.9547,382344.6878,376347.476,370479.6207,364517.3268,358876.0745,353140.9312,347842.8415,343195.0243,339244.7909,335167.1054,331145.5539,327295.2795,324032.8867,321797.3761,320247.2958,318950.8777,317446.82,315707.57,314447.1907,314030.6261,314675.4152,316019.6291,317015.1229,318142.7351,319350.4733,320882.3793,321551.4321,321201.9191,320038.7995,318794.0794,317604.7363,316296.7832,315240.8945,314660.5885,314999.2693,315313.5761,315478.7785,314931.374,314507.9575,313680.5294,312784.6159,311514.691,310483.1409,310208.1746,310197.7571,310365.1215,310822.7343,311849.1706,313589.7106,315248.5998,317215.2681,318943.7004,320912.9153,323158.9589,325666.7732,328213.9712,330227.7753,332136.8979,334155.8862,336157.8352,338223.2322,340338.5746,342887.1185,345270.6442,347572.6747,349852.2373,352368.0587,354757.9324,356817.4917,358421.5681,359923.3301,361414.4641,363126.0399,364460.7713,365347.6844,365648.2582,365737.5447,366209.1191,366832.738,367649.4781,368104.3622,368624.6272,369331.2363,370204.0318,370687.6107,370856.8717,370918.2673,371401.5672,372139.957,373203.2785,374515.393,375884.4538,377139.337,378502.4472,379597.2372,380097.424,380039.2049,379927.9338,380138.3634,380318.4921,380403.1313,380673.7718,381719.0182,383423.6524,385489.6127,387372.7674,389266.8852,390927.936,392384.7426,393113.2357,393401.8715,393374.4964,393661.0396,394540.2332,395935.2853,397480.8668,399177.066,400888.2492,402459.8663,404043.6738,405229.1302,406434.4961,406991.3043,408017.9717,408959.3112,410149.8736,411068.0761,411999.5875,412910.9534,413834.9056,415190.4631,417071.0657,419122.3201,420456.0355,421194.5806,421578.63,422174.5778,422783.5223,423767.6039,425215.8003,427231.1606,429738.9497,432461.7043,435234.8654,437538.3847,438678.3535,438916.8175,439403.0563,441541.4685,445710.0783,451060.7783,456955.5268,462551.1,467610.8275,472813.4329,478577.7831,485049.3611,491613.3973,497343.3045,500845.4102,502068.189,501499.6318,501371.5678,502165.9412,504307.9014,508227.2984,514163.8138,522072.6265,529881.1242,536346.7168,539979.8548,539937.4644,536763.1799,532217.8667,529110.1239,527425.8792,526767.5305,525999.7458,525736.4669,525868.1939,527386.611,529930.194,533550.0332,536894.919,539609.6389,541335.8821
